review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
665bf92e3b6c8e6f0339cfed5936fc45,1ba72b885472d4dd42ff46556f3de1c8,5,,,2018-06-06 00:00:00,2018-06-07 09:12:00
ce80c7c0c8f3a0d0d4549ed99faa6c31,b4cec7d0224b919cac7a6d513cc0884f,4,,,2018-02-10 00:00:00,2018-02-13 17:02:22
39e78ea170eb0702249c8d41db072d50,4e2684a10a34219d0106d1623609652c,5,,,2017-05-23 00:00:00,2017-05-26 22:14:49
4d733fac9888f1fb52616b685bce7b90,e5b1297afacdaf34c9b32c69a37bfa59,5,,,2017-09-17 00:00:00,2017-09-19 17:33:48
df1ff5bf6be5d6e39969accbe77c337d,723f99b0beda55330ece6bebc46b3d5b,4,,,2017-12-13 00:00:00,2017-12-14 12:00:11
82326ce52c9ce63243866db3603f88d1,e72ba1ec61415d0cfa8ddfce38a35887,4,,,2017-11-18 00:00:00,2017-11-19 00:14:31
db551ada5aa80d023f7529ca90bffee7,f96d59ecdb3f162337162d9bd1b7cabc,1,,O produto veio com defeito enviei email e nao obtive resposta,2018-05-05 00:00:00,2018-05-09 13:12:12
8684a9f737ff1db90b424850b694aefe,0e4463c6e144261bd3b088fac9fef441,5,,,2018-01-09 00:00:00,2018-01-12 00:06:23
175043d79fba3871a0e1dae26d1a24d1,b7a6a74494a5f76ac5f74bc9c1327e5d,5,,,2017-06-02 00:00:00,2017-06-05 00:52:32
4c8da2ce216b093d70bfe7d5b65a10c0,957b63dfa485e69821fcd7cc5320c064,5,,,2018-05-04 00:00:00,2018-05-07 04:22:45
449d36a0ec0aa52b7cc6498baf4cb79b,be29b4d0774e9898e80770918c0f2f64,5,,,2018-03-03 00:00:00,2018-03-04 18:07:13
ef76acecb116aa7fde7a1b20af58c275,9365bcfea1b55fac36333fe520a9a53a,1,,"Considero um descaso, não tem uma posição do andamento da entrega do produto, não oferece opção para acompanhar ou rastrear a entrega
Gostaria de uma posição
obrigada",2017-06-02 00:00:00,2017-06-02 15:40:03
9d8f1010a4422d4cb83d8ec8574e53d5,ab2f2b70a35105e169d9fba7a65d3ac0,5,,Produto entregue bem antes do prazo e tudo em ordem!!!,2017-03-04 00:00:00,2017-03-06 13:21:41
912813a6781e55d01ae0edca89f516df,e7567e43caf379d79065cbb612f06554,5,,,2018-01-27 00:00:00,2018-01-30 20:48:37
f72cb5a49cf65547bcf2889d2285270d,0124e0c5bfae1979838a91e47df53f14,4,,,2018-02-16 00:00:00,2018-02-16 22:30:23
add9782b2194da1b69ee64658dd49299,78b60b2b56698f828379188688d16396,5,,Muito bom ,2017-06-06 00:00:00,2017-06-07 16:15:47
a5e94b4fe334ef26682c15d24c847ccf,82ffe097d8ddbf319a523b9bbe7725d5,5,,,2018-04-25 00:00:00,2018-04-29 03:05:56
da4037a7011895ceb562bbae9a31be3f,69c49491c1300f416d32e8bedc9f8907,1,,,2017-11-10 00:00:00,2017-11-10 10:24:34
db9f44cc10b49820e16aa3941bf8f8ad,e204c9b2f4c4eda05420bea7f4b7ac03,4,,,2017-07-12 00:00:00,2017-07-14 19:25:12
e71d03b24e7694b4bf626123f55f4fa2,507884ae55f4e205891f59bf60e22b71,5,,,2018-03-13 00:00:00,2018-03-14 14:26:38
3d635999da844a3b3e463959a0aff863,0ed5043fe7d3f4f88353697330bbc020,5,,,2017-10-26 00:00:00,2017-10-26 22:22:45
677aecb58f2567484c5026529b4eec15,4118d018e9f9582cb4a36074635913d1,4,,"Produto bom, imaginava outro tecido, mas veio exatamente o descrito. ",2018-03-05 00:00:00,2018-03-05 17:33:58
9380a32c102d74ac355abcad4c347774,66aef8b9776b9fbfb4ccebc6f3d984bb,3,bom,pensava que os anzóis eram maiores mas ta bom !!,2018-05-15 00:00:00,2018-05-15 22:11:43
7c5b4989db1d976c7c04dca544630bf6,35b0513eaf7a477cdb93469b7b4a3d6c,1,Pedido incompleto ,"Em um primeiro instante fiquei satisfeita, pois o pedido chegou antes do prazo, mais quando abri a caixa o pedido estava incompleto. Pedi dois jogos e só veio um. Gostaria de uma resposta do site.",2018-05-01 00:00:00,2018-05-02 09:36:30
43e516325ff1fb1cfe991e1c7a48e1a3,aa2a0609fab50d659ead956ec8f69de1,5,,,2018-01-24 00:00:00,2018-01-25 00:41:05
dcf4d914cbfe7ecb98ca430cf59f7022,2ebb1fd53e7b4bd81b7b1e9242b91262,1,Falta de item,"A entrega foi feita no prazo, porem foi entregue somente um moedor de café e nao dois cono feito no pedido, aguardo retorno",2018-05-15 00:00:00,2018-05-15 15:52:34
00b5576c6717a51718ff98963e6d4a60,dec8174d065c241bf96331b867fe47ad,5,,"Produto de qualidade,entregue antes do prazo ",2017-10-07 00:00:00,2017-10-08 05:47:33
744f5345c090512a9cea736ff305d0b6,6e9b1ed8338411f98f2dd86298e00826,5,,,2018-08-17 00:00:00,2018-08-20 10:23:53
d582203b9e70f0cb1a05ef7281cbc6fb,a16372372eabf56cefaac3bd69b35209,5,,,2017-10-24 00:00:00,2017-10-24 23:37:07
b15d46ab8934f1b7e53ffeb8a9a623f9,1e8ea8fda49ecffe10111ac1d475ff47,4,,"Ótimo produto e tempo de entrega, apenas uma ressalva que o saco do Correio estava com rasgo.",2018-03-01 00:00:00,2018-03-04 11:25:12
bcb70b84e061db515caecbb31e87d94e,1a647a88b6fa7b167cb5414a372edeb1,5,,,2017-04-28 00:00:00,2017-05-02 17:39:30
d54724ab5b9665127785f8883a2169ab,84d1f58195cae334b50f9088b38b3495,5,,,2017-05-12 00:00:00,2017-05-15 10:51:54
689cc02791e2b8a545be80ee6fea53f5,22539785ee6331c6d1020fdaa742ea09,5,Nota 10,"Tudo otimo,produto,entrega e suprte maravilhoso da lannister.Com",2018-05-15 00:00:00,2018-05-15 22:57:32
360767632c9340eb56fa8c255bc4509a,78e38ba7bc74953eaff8343cc184b692,4,,,2017-11-10 00:00:00,2017-11-10 22:23:13
6e74e5f2a1e45e98ea8f8a876b146576,a260362d840e55aa9895f1012776a329,3,,Recebi e o produto dentro do esperado ,2018-01-19 00:00:00,2018-01-20 10:30:57
6ecbe51dcf015c510b85a31d342572be,37657bc9d98b4fc611e6671d40daa83c,5,,,2018-07-03 00:00:00,2018-07-03 18:05:09
baf23961ae221fbce6ef753b16d96589,20b61ae06ac41b6e23c10c90ad0331a5,5,,,2017-12-14 00:00:00,2017-12-17 01:11:23
252cd175751f759f92fb41c70f426b6b,5ad674ed6e835a39a6a7d73bc989ce57,5,,,2017-08-05 00:00:00,2017-08-05 23:50:16
f621181a47dd6479538d28c9698b40aa,de6167039d6c71c0bea5a5d3b9437082,5,,,2018-07-13 00:00:00,2018-07-15 18:20:27
664cdd5f4b79d08e476bed2fa09f6910,1478e287c27b62fbae90329970302f1e,4,,,2018-05-11 00:00:00,2018-05-12 08:08:21
be4ec039d7e6a491b338019b32a8c360,24bb994d197981b7ea2d6838f535c190,5,,,2017-05-14 00:00:00,2017-05-17 13:10:46
7765537c96a8ad520b10a11e225983db,7d09a3b11e55c5e586d952edc9e12e6b,3,,Produto chegou avariado e a qualidade do mesmo não condiz com o anuncio.,2017-06-06 00:00:00,2017-06-06 19:07:23
a13c02af2ff8a8966852d3c22cdc86dd,4febe1be4f45c27a03af55f77bcffbbe,5,,Ótima loja entrega no prazo,2017-09-22 00:00:00,2017-09-23 02:40:38
5ca28b58382ddaeeebb98def57f36fa5,4e8d00122c326964c257d9018bace447,5,,,2018-05-18 00:00:00,2018-05-20 17:53:10
419f3f00a881e6cc782eef33d69493de,cdb1c73916a0078aba40629cf9f26cff,5,,,2018-02-03 00:00:00,2018-02-05 18:59:18
5cade2790de96ec02e4f8a9b1bbf95f1,0ec21892fbe1319a9e0363cab0066fb0,4,,,2018-03-21 00:00:00,2018-03-22 11:10:56
8425f46180be986febb0b5943a542b00,f5d98cac84d7a766c2615a4262585d81,5,,,2018-04-04 00:00:00,2018-04-04 12:44:28
2d3485ecac0ad3c53a2d67d2cbec757a,9a3f1cdf5909e7ed3b0566e9ee3f1618,5,,,2017-11-17 00:00:00,2017-11-17 20:06:45
56970adbcf9bae9414912475c911f6fb,d4cb2f7d8e7f756a94c511fd1280e026,5,Recomendo ,Serviço muito bom! Abraços...,2018-08-28 00:00:00,2018-08-31 04:03:03
88ee7972bf2798a920435b394dfb80bd,0e974c8481f298f818310ac0e3dfd8d1,5,,"Chegou em menos de 7 dias, minha esposa adorou, perfeito!",2017-12-15 00:00:00,2017-12-17 22:22:14
ec1ac2082203b711fd31bb13924b4a92,cf994e7b2290fe771d8ac15f128eabc4,5,,,2018-08-09 00:00:00,2018-08-10 11:12:06
8a9db1c617fca76900843906b39be715,c576db01bdb6a7351250ecee8e7606b7,5,,,2018-01-13 00:00:00,2018-01-15 10:28:30
2318a37ba112472afb374316ca31a538,50cc8ba47fc38dfed74c9482ff949a46,4,,,2018-02-20 00:00:00,2018-02-23 04:28:37
0e441be7721139155e2a60f935af5e7c,fc81cb044ec3b7f1bae90870aa0db705,4,,,2018-04-27 00:00:00,2018-04-28 01:16:43
4696cedf59db3551160b65f49d218195,ce48e13a260d1585d74a5c4e0a830e6c,3,,,2017-07-28 00:00:00,2017-07-28 20:28:55
686e3545aee7d3d541c1e91c2985faa7,179b8db66f5362945c237b68bc358a77,4,,Nada a declarar.,2017-02-15 00:00:00,2017-02-17 22:20:54
a90dc86f0334ff0b7dfe2344c157789d,2f9df1faa244b3c72c69901d8c999539,4,,,2017-08-22 00:00:00,2017-08-25 03:56:08
9e8c308d3b20c45458020d76e8416d94,8afe6304c5643864e2b19153a205ae5e,1,,Eu não recebi o produto ainda,2018-02-15 00:00:00,2018-02-16 12:43:02
744fb2d7a137f7fe810bf8e210b64cb4,d1ed1dbbec11c2374190e2365d37d2b9,4,,,2018-08-14 00:00:00,2018-09-14 17:55:38
56e123cab4c1f09fe0e477f89e8e7e94,201e6171af7d4a477721fde96efcd3a6,5,,,2017-06-20 00:00:00,2017-06-22 01:08:25
7fb69de08a90c7c22c81d64c13c75157,323d6a7119864c4c95a2a27b45e89b6c,4,,Bom,2017-08-26 00:00:00,2017-08-28 16:01:40
86bc93ffdabece0dcf7815b9235b2154,cee9b5953fbfa530733f94ddce959a15,3,,,2017-08-09 00:00:00,2017-08-13 21:27:25
b9292d314b52b9bd4eefbab78082986d,d8a529e5911526f5848f48c0905166d2,5,,"Entrega mega rápida, fiquei muito satisfeita!",2018-04-12 00:00:00,2018-04-13 12:52:31
d446963b93e5283d0035376a38c1630a,73a1b2c642b36dc0c5930e4b654ce46f,3,,,2017-08-30 00:00:00,2017-08-31 13:55:41
f19a67f2e44ecb90c8f7a36efbae78d3,dddf3072374a44f4645fcfd6367ee77d,5,,"Chegou no tempo certo, produto bem embalado, super recomendo ",2017-10-21 00:00:00,2017-10-23 15:02:15
27c3b9cf451399a8858f33e1a1f91bfe,06a05e46d787299f6277bfcb590f2ef5,1,,Comprei no dia 10/01. O prazo de entrega no momento da compra era de até 12 dias e até agora não chegou.,2018-01-31 00:00:00,2018-02-01 11:00:02
1b8ab469fa9f60d4bf5794f491706d94,4c14d29f32297333491d1cf6895acb68,5,,,2018-05-28 00:00:00,2018-05-28 18:30:26
e34ea7f78d6f3ab0e05d7889e512af98,1b48e0e9948536f454c10a2a97426f11,5,,,2018-05-24 00:00:00,2018-05-25 13:00:42
311ad6d16095c41d848789bf40385d9e,fd87d98feff1673e27f7302bceb00cf6,5,,,2017-07-12 00:00:00,2017-07-14 03:00:59
1ac2eb0985d44a51a90309053d7c148b,bf7937a823a3232d50fe7a0520ae8c0c,5,,"Veio mais linda que na foto e chegou 10 dias antes do prazo
Amei, super indico 👏👏👏",2017-10-26 00:00:00,2017-10-28 14:18:42
750d0e266ca8e0a55070fb20bcc087a6,0cdbb064516056ec9be699ddabadc42c,4,,,2018-08-03 00:00:00,2018-08-03 22:55:29
0579fa342e8132fee3d526b34697058d,b1255ece61a04beee71a3dd933220a22,5,,"Superou as minhas expectativas. Ótima qualidade, moderna e elegante. Além de carregar o notebook, posso colocar livros e cadernos. Há tempos procurava por uma pasta, valeu a pena! Super recomendo.",2017-11-27 00:00:00,2017-11-28 11:49:28
3e34211927edd6389dd17ecd7eb2abea,326e63b8d39ccc6ed4d6090784876a40,3,,Produto com pequenos pontos de ferrugem. Não estava em perfeito estado. ,2017-12-30 00:00:00,2018-01-02 10:33:34
f1be2f937cfa422011ff7bfb3462be5e,91256287c54349812a38220b628d3c10,2,,"Comprei um controle remoto para TV Sony, mas o mesmo não funcionou.",2018-03-16 00:00:00,2018-03-24 01:16:10
9aa33b73dd2e7721654db6f043576cf4,687fae09ac6fa7c5e99990afb9ddea3d,3,,,2018-06-29 00:00:00,2018-07-02 01:52:00
95d9b32ceb14e27ec00467d1792b457e,c23296e1255abac91cb3a637f4f084e3,1,,O produto veio com dimensões erradas e avariado.,2017-05-17 00:00:00,2017-05-20 17:57:24
126a8dcf904eeaabdfc4d21be6c77c03,da56812895f62c346de61efef3c1787b,5,,,2017-12-16 00:00:00,2017-12-18 15:37:35
2d6feccf2f297843b25f06dbb129e1aa,da383ff6aa9558f3bd909b1d76789381,5,,,2018-08-28 00:00:00,2018-08-31 13:48:30
018c080d4d1dbae175b2240f88bfd116,55ac02b6b194b6cebf53799310fb63bb,5,,ok,2018-07-03 00:00:00,2018-07-05 23:06:25
e4331570ac55d40e9b2b8d65056d63f8,a5687fad50b2c6811e39e52523946210,5,,,2017-10-14 00:00:00,2017-10-16 01:59:48
e972c3a87ad714fabcc435709531f05d,95d1a834e8bb4b9a9d0135c658fa9fd9,4,,,2018-04-06 00:00:00,2018-04-07 11:48:11
f9f3684248f9d0e8353ec77dbb60ced1,33c1911ef3652a03c6cb098b9399b1d3,5,,,2018-07-10 00:00:00,2018-07-13 00:05:47
3bdf54aab6fde663450c39b2cac03c69,af85e6e8c9f67f653b51429df7839001,1,,Empresa sem credibilidade.,2018-04-08 00:00:00,2018-04-08 14:40:40
10c48770db5fabc25f3d6dbcfd753c8a,333c2d7fa97da12f6523d992565cc8a7,5,,Produto bom,2018-01-11 00:00:00,2018-01-14 18:09:39
644926b134945775fcc996aec98f3680,010ff1cfe12f3094577e72b7bcecdf98,3,,Comprei um produto e veio faltando na entrega... ,2017-10-20 00:00:00,2017-10-23 23:17:06
44e51c31e08570e0c3135c81bf82675e,b0cc2434ee3727e682222a0f745a5948,5,,,2017-04-04 00:00:00,2017-04-05 01:09:22
6c5593cd61ffc446ee445657a92db8f0,db78320762e6c2bbac3fb120405b9202,3,,,2017-04-18 00:00:00,2017-04-21 13:06:21
495e0c169ed8b34e23026986b4a61942,d7c3a90ab28bbb07e47e1fccdbae401c,5,,"A organização está de parabéns, desde e escolha do produto até compra... comunicação de distribuição e logística chegando a entrega foi extremamente rápido e profissional.... show!!!",2017-12-16 00:00:00,2017-12-18 11:39:15
63d785fd58e38e66a4b8b48a94c96136,dd623579d6b295a30527eb68420a5eeb,5,,,2018-08-14 00:00:00,2018-08-14 18:06:26
af7de312ca4e17a959f9d2290e91fc07,0afbc110b84719faaef4887a5cff5a2c,5,,,2017-02-16 00:00:00,2017-02-18 23:25:05
f387b630a00bf44ffb7ac1d95534ad4f,dda16909ad9bfd9cded321b79e073749,1,,"Recebi o produto com a base fixa da cadeira diferente da que esta no anuncio, só não devolvi a cadeira porque preciso com urgência. Não recomendo!",2017-11-30 00:00:00,2017-12-01 02:20:06
36d9a708859425cf2ede9d3e3e587540,59e965eb9a8f7f341a003466fbe14229,5,,,2018-01-12 00:00:00,2018-01-15 10:13:15
e56bd6e21ddd784fe0c79d521aabe7d2,0bde826daa0bd10393e958cf5d69dd26,4,,io,2017-03-04 00:00:00,2017-03-06 10:49:27
8559d19fbca09ea12e92983337817b56,721cdd34c6ff27fe0fb9f2c21f27d444,4,,,2018-07-24 00:00:00,2018-07-26 22:37:21
4eb8c2ddc1de66e6f4f2cf8f9dccd660,e54ac9a4438ed19f1367717699a2863e,5,,,2017-10-03 00:00:00,2017-10-04 12:08:24
96e28a430f63ecaff86e347df6ebfabe,cd9fc86d944e6e7e6845deab57fdb8bc,4,,"Recebi antes do prazo, em perfeitas condições, super recomendo, o preço é bem acessível e o produto com ótimos acabamentos!",2018-04-10 00:00:00,2018-04-11 01:59:59
f300580fd9f1704f1e6307aa8098c362,d63a97a769887faf8e6c810cba555ebc,5,,,2017-11-14 00:00:00,2017-11-20 20:14:44
6073e9dd45068cae69c8f48a741ba883,530b947c3a33112e9d1b807557aabe41,5,Muito bom,,2018-07-12 00:00:00,2018-07-12 22:25:02
dd719cd14a15e23fcd73bb43dbdf74cb,6bae7f6955b8a1758053a464757a72a6,5,,10,2017-08-22 00:00:00,2017-08-25 01:46:38
baf6ae1210755621e8e33760632281bd,973753497a88aa596b6b6a94c0f5e0d9,5,,Parabéns pela presteza e agilidade.,2017-12-27 00:00:00,2017-12-27 22:18:30
e3c31f40447500fa06ac6b7a4ab62e38,3c7a723fc09b996f715cfddba2377163,5,,"Produto chegou em uma semana, embalagem bem protegida e tudo de ótima qualidade.",2017-06-06 00:00:00,2017-06-07 14:01:12
cfb24acad1cb914ca9e62539d9d2ddfd,510bff1cf06be1143d3b6698df2fd486,1,,Não recebi o produto o prazo terminou ontem.,2018-03-16 00:00:00,2018-03-16 04:46:04
bf7e4b06c1b46fa08aff0f89a278f24d,e0f9722525043b60edddacd46709fea1,5,,,2017-05-20 00:00:00,2017-05-23 20:35:35
40d29a9fd4875a5681dd9f903e1c0b95,1832e58eef1866c5fbd21e7e927cb8cc,5,OTIMO ,,2018-05-12 00:00:00,2018-05-12 16:42:22
8cd0f06e4a864c2a478717d27f651c75,f5139e1e815c2c43601a4525c4716188,2,,Revomendo pois acredito que o ocorrido não seja culpa da loja,2017-05-17 00:00:00,2017-05-17 10:45:33
44d5cc82b3fda5a7f6e91c7d0e4fc97c,31d78e2d1dd32ee5c8cb1330cc0b2669,3,,,2018-05-19 00:00:00,2018-05-22 13:45:15
79aeb9795eaf562cc9dcd4bf3c5888cf,c5f2bd6122735f3362d5acc3e1df7e01,4,,,2017-10-31 00:00:00,2017-11-03 00:10:43
8d697839be8221452e9d4f96347d0612,0148d3df00cebda592d4e5f966e300cc,1,,PRODUTO NÃO RECEBIDO,2017-09-13 00:00:00,2017-09-13 16:23:19
ba8cbd0693b7f3bf24b7b74fc3c2d75f,bfcc7c29cd728eb97a04e55544a978bd,3,,,2018-08-31 00:00:00,2018-08-31 19:27:40
75006d38b20ec986a30e71c455ac339f,dd4ca62b4abb4a5fe11f24d45b63eb79,4,,,2017-12-15 00:00:00,2017-12-17 23:56:54
110396e9a5d82ba82579dfa6fa68f7e1,d234978dda939ba3dbb33a1b5c474ea9,5,,"Entrega rapida, muita eficiencia. Recomendo",2018-03-16 00:00:00,2018-03-16 23:53:33
e2eb750aeaf1b5d379d0037a8d1ca3ab,746aa06bf2958c834fce5348ecc31ed2,4,,,2018-03-23 00:00:00,2018-03-26 12:26:00
4bd9e4744bded7a2390fabf2eab110ac,4cf6bc9c5e6ff30151bfb6f92f791b28,4,,,2017-07-13 00:00:00,2017-07-13 23:25:43
6aadf297d53c478397b4c0094bb8a3d6,f71e06568edf59fbeb7f65cb4cec3215,5,,,2018-07-06 00:00:00,2018-07-09 21:58:09
7abc10a0439b693f09219701b177d109,37d24e9a88068283d102aebd4f765133,5,,,2017-01-27 00:00:00,2017-01-28 13:47:11
0b0f44daa70755caf4883dc0a300b19e,a54a12a470f9a5a89f1a1f19607959ca,5,super recomendo,"produto muito bom...
ótimo atendimento, entrega no prazo.
 estou muito satisfeito.....",2018-06-30 00:00:00,2018-08-04 18:33:28
4ec6760824bb7f6fa75a632b8b6c0058,f1b8058b666097152bfa8495286f8c61,5,,,2018-08-10 00:00:00,2018-08-10 18:31:05
7f0a8cc1d2aa250b94c9bee424a69463,1ac9d38dde347ffac03bdb653003682b,4,,Bom produto,2017-11-25 00:00:00,2017-11-25 10:13:20
f1f146f3d0cb7981a2830444ba4ccaab,84f7db01521f80940a5251ef37175555,5,,,2017-06-08 00:00:00,2017-06-12 11:02:46
f7a9b9f0a244643ac81801b252839411,ebac8364f6f97c06df19ad674a12b359,5,,,2018-08-30 00:00:00,2018-08-31 06:34:14
4c2bceba04957ab90edf6f4fb919184e,67140d21efc3fbf8dbf3cdc8f2aaf005,5,,,2018-02-15 00:00:00,2018-02-15 22:34:40
6f75c0d92c20fe9f449df1acd0c7cd22,75de3533485debf7b6eb8014b9c9ab76,4,,,2018-03-27 00:00:00,2018-03-28 17:07:38
a33a10e6e0327f88f2211985e96f1b76,639144fceedec20fa804e47bd91dcf31,4,,"Achei o acabamento do ilhós muito tuim e só é cromado em uma das faces.
",2017-10-11 00:00:00,2017-10-11 22:23:14
3cdbfeef6d4013a2570916f8675fd6dc,977eb5dc580cec4f90911b1ccac0ff3e,1,,Recebi o produto usado. ,2018-02-16 00:00:00,2018-02-19 02:01:12
0ad57b9e68d4d34814464772b6de54fe,75213e459cfe44a61c496c864e0a8c63,1,,,2017-12-17 00:00:00,2017-12-18 04:22:36
2ab115bf611e323b0564aa448853f41f,6db73c4db61f029be8214914360f51e1,5,,...,2018-03-16 00:00:00,2018-03-17 01:07:46
d874bd5d039f85972204c34fae5d36d9,0ef8647af5bc37a0a511a194ae927e09,4,,,2017-06-29 00:00:00,2017-06-29 23:27:22
4e6d288b187a4afb79b1da6cce1f7c9f,753ee7a9d729f6973ec8d4ceda33b77c,4,,,2018-05-16 00:00:00,2018-05-17 12:38:35
9e8f96a873c95107f4a18a9b8de80b04,38f739e41c7916423eeb93f610915934,1,,"Eles anunciam um produto, entregam outro.

Não compro mais nesse loja e o pior é que esta difícil comprar no stark, tamanha a quantidade de lojistas ruins como esse.
",2018-04-04 00:00:00,2018-04-04 10:37:36
85f1deb07c18fbdc1d251e29ecd9f88d,df421353d656af08ee42d32fe894f484,5,,,2018-02-22 00:00:00,2018-02-22 14:01:14
21febdf1aa3f6e8b225d0ebd6fd0150a,7fc163ae2a200d57c1118812221bcf8e,5,,,2018-08-10 00:00:00,2018-08-11 02:45:13
0e2d8346a3c5dfe4848b19bf140c251d,fe0105a4696c7d31837cb3130fe9c4b1,1,,Não gostei muito ruim não compro mais nessa loja.,2018-03-21 00:00:00,2018-03-21 10:29:11
100bc77fda688d01a751f3e1b3840e02,30eee244a7d32cac1de9617e4b9ae312,5,,,2018-08-31 00:00:00,2018-09-05 00:10:03
97525815d3b4ba6e3fd742c997f8c0ab,4ecdf69ae9b28aba772d5f21e8c9b1ff,5,,Gostei muito loja recomendável!,2018-02-22 00:00:00,2018-03-03 15:35:53
bfa28857048da94aed5c4a4364220577,a6a07a5ae4af92b749d3265d6f459dd3,5,,excelente,2017-08-12 00:00:00,2017-08-15 12:40:36
bd55dc8bb140e5d6f7365a30e0fca400,fc2b5bbce8051cf99e0c56ec17d8d9bb,1,,"não recebi o produto que comprei.
recebi produto diferente",2018-03-16 00:00:00,2018-03-18 21:03:25
fa8036621e96223d03b9fb0e1f3df59f,6ba0e32fd89cab6e014baa58ddb82a6b,1,,COMPREI DOIS SUPORTE E RECEBI APENAS 1.,2017-06-13 00:00:00,2017-06-19 11:29:54
9952924c656ad15a6ebaa2f65ecdbac2,4912772a793d70a274417e23f3baa184,5,Muito rápido ,Chegou bem antes do esperado.,2018-05-05 00:00:00,2018-05-06 00:12:05
8823cfd6e8c09f4a3f41721135b9625b,84d151f7573342933c5d715a7911895c,4,,Daqui 30 dias eu posso dar a minha opinião ,2017-06-24 00:00:00,2017-06-25 11:35:29
abea776e9318ae035b3ae794fabd882a,c150d0cdd6a3320d8b475792bc422069,5,Maravilha!,Adorei! Obrigada!,2018-06-07 00:00:00,2018-06-29 23:34:19
f53e32a13ca4dc26339128f5be800788,21dcd2fcf462127526881cdf07741ab7,5,Otimo,,2018-05-15 00:00:00,2018-05-16 01:45:35
690ff464b4d21a8da5dc980c216ed699,24e6692466ddf26a9ae73fe5929f46db,4,,,2018-01-05 00:00:00,2018-01-05 20:37:19
e81d58a516de565c4977a03aafadef28,759ef6eef7b8279539f81a2663c2f500,5,,,2018-07-15 00:00:00,2018-07-15 19:51:37
af17eb29efd8d3cc7357911665471ced,bb9f75d3c7f568993eeea270ef41e9d1,5,,,2018-08-10 00:00:00,2018-08-12 13:38:46
01599963b3308e80154e13bf8639aaaf,a9cabf6172d0b9bf7909cd1235499fa0,1,,"Além de chegar no último dia, venho quebrado.",2017-05-17 00:00:00,2017-05-18 12:50:37
7c774d4caf9b1169793c48240eee3fae,2e266d1d2bf4cdf6d74ee51b92bab016,5,,ENTREGA SUPER RÁPIDA. PARABÉNS A LOJA E OS CORREIOS.,2018-03-22 00:00:00,2018-03-23 01:13:16
55765c77e99a5b4bfe0d1a68527e0e49,9d3da55bc185ccdbeccac8824c7330ae,2,Tive que ir buscar no cor,"Comprei na comodidade de internet porém não entregaram na minha casa.tive que buscar no correio,odiei isso,não recomendo pq não tive a comodidade de receber em casa.apesar de pagar frete.😣",2018-08-26 00:00:00,2018-08-28 03:42:32
270c80b6c2d006cf28751cd57ed30690,2609fb7696dacdc9451b31ba1bb513eb,3,,,2017-05-17 00:00:00,2017-05-24 01:20:01
80b56b4f0111cd8f6381f107c24920da,ef6cae0913beb2c708d2305fa7c2764d,3,,Um simples mouse de computador não deveria demorar tanto para ser entrgue.,2018-02-04 00:00:00,2018-02-04 04:42:00
88eb425afd7bdefa497d6c536f26e964,b6238a76012ed88aec12a5a12f9f5795,5,Recomendo,"Entrega antes da data prevista, adorei o produto.",2018-07-12 00:00:00,2018-07-16 14:08:13
260893353c2400249d80dcd57f34b1cb,e69a5e21c8b1ef4923a65be7357b67f5,2,,,2018-04-21 00:00:00,2018-04-24 18:34:40
2520d4c3179773bd82eb38caf336aa5f,dbc2de3f4c0498619c085f68a7e38fc5,5,,,2017-06-03 00:00:00,2017-06-05 22:57:02
17bc0bc3207616ee37afd4a39b10054a,2ce9683175cdab7d1c95bcbb3e36f478,1,,"meu produto não chegou ,prazo de entrega de 34 dias e mesmo assim nao foi entregue ,não recomendo",2016-11-27 00:00:00,2016-12-04 00:03:47
37c69db2292ec8667c5283eb7f5cd076,657034554884ec6fdf6ed37c8c6788ff,5,,,2017-09-24 00:00:00,2017-09-25 18:15:17
dc9c59b4688062c25758c2be4cafc523,66dea50a8b16d9b4dee7af250b4be1a5,5,,,2018-03-17 00:00:00,2018-03-17 16:33:31
0905e7ccfa70987c05b4e14df18d86f9,3c415210065a46fd831a05ef3fec9639,5,,,2017-03-29 00:00:00,2017-05-28 16:19:37
2f0d5321c003e445d17639cb5afef1cc,e72a5280a46ca876b0fd05c1a1ee605c,3,,,2017-09-22 00:00:00,2017-09-23 14:26:46
4088a9a257af7184522a4d9e6bf711b3,d4c04d37c42b6f03e9a2072bad331bbc,5,,Recomendo! Produto de ótima qualidade e entrega muito antes do prazo,2018-02-04 00:00:00,2018-02-04 22:53:17
11fb8102a91ad66f934075242aaadda7,c3e965d28e37d80bb60217301e01f67b,5,,,2018-04-25 00:00:00,2018-05-03 16:37:09
37a3db57c38a89888e816054444d60be,099b01b8cc6b861aa593247b2f7e0b7b,5,,,2017-06-09 00:00:00,2017-06-12 12:21:38
b0209f6cf984e03209cf5dc4d17ab4a8,356f68057b81e3a00ee64a8e16051517,1,,,2017-10-08 00:00:00,2017-10-09 12:19:42
5a4083cb483e66fd62ace45ae023b2d1,fd79fe34d2fd6389d56e726bfc0bff4f,4,Diferente da foto,"Bom dia, o produto tem embalagem diferente da foto, mas confirmei com minha amiga e ela disse que era ele mesmo. Então poderiam atualizar a foto.
Quanto ao produto é EXCELENTE",2018-05-10 00:00:00,2018-05-11 06:57:14
